Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
982346DJ,fd2iyxikvm,Female,19,"Some College, no degree",Black,Yes,0,"United States ",on
w535119_jll,9ow3oocti8,Male,48,"Associates degree",White,Yes,0,USA,on
w10039584_msc,uglhrbajv3,Female,19,"High School Graduate",White,Yes,0,"United States",on
w10036134AN,ea1n15sqdc,Female,19,"Some College, no degree",Black,Yes,0,"United States ",on
w10088466_kad,hyiaywoi9i,Female,18,"Some College, no degree",Black,Yes,0,"United States",on
w10012551_ash,bvsaffp013,Female,23,"Associates degree",White,Yes,0,usa,on
w10021803mm,qotkxc9me9,Female,23,"Associates degree",White,Yes,0,us,on
w10059664CB,yrhopih0e7,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10046000_clt,0dlnavum7m,Male,18,"High School Graduate",White,Yes,0,"United States",on
w10049766_AYN,nnamtajdia,Female,19,"Some College, no degree",Black,Yes,0,USA,on
w10033012_TMB,0cqqkplzht,Female,19,"Some College, no degree",Black,Yes,0,USA,on
w10022439_mlr,t1wqv872d0,Female,18,"High School Graduate",White,Yes,0,US,on
w10082599_LD,u7x96q1nyv,Female,18,"High School Graduate",Black,Yes,0,"United States",on
w10050832_sgm,kckvjiaful,Female,19,"Some College, no degree",Other/unknown,Yes,0,"United States",on
w10004245,g4n97f78gj,Female,20,"Some College, no degree",Black,Yes,0,"United States",on
w10045963_lnp,wdghf6klc3,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10019988_kh,e65qq6b69l,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10004567_DNT,k954izcsqt,Female,20,"Some College, no degree",White,Yes,0,"United States",on
w984273RS,xww1bzgwla,Female,21,"Some College, no degree",White,Yes,0,"United States",on
w10103818,jrma3hjqpt,Female,18,"High School Graduate",White,Yes,0,"united states ",on
w997000jy,rkwq8olarx,Female,21,"Some College, no degree",Black,Yes,0,"United States",on
w10059558_rch,5ksyq7l8wm,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10013300MMC,qvpwq8lq40,Female,20,"Some College, no degree",White,Yes,0,USA,on
w10030757JP,sf71upj9lw,Female,18,"Some College, no degree",White,Yes,0,USA,on
10069503MDSA,ox0ruwx97y,Female,18,"Some College, no degree",Black,Yes,0,USA,on
10104845FH,r1emwkx808,Female,50,"Bachelors degree",White,Yes,0,USA,on
w10064597TG,oecxybeny1,Female,18,"Some College, no degree",Black,Yes,0,"united states of america",on
w10044868_as,hnm9ynhli9,Female,24,"Associates degree",White,Yes,0,usa,on
w10044868_as,ssihuxm6ak,Female,24,"Associates degree",White,Yes,0,usa,on
w10071305_mkt,qfiu32gvcg,Female,18,"High School Graduate",White,Yes,0,"united states",on
w10011881_dnd,zo29qz86em,Female,18,"High School Graduate",White,Yes,0,"United States",on
w10029010,3uguohoh9g,Female,22,"Some College, no degree",Black,Yes,0,"United States",on
w10065796_sjb,2j69kwr1hm,Female,18,"Some College, no degree",White,Yes,0,USA,on
w10076541_mim,lz1xku94xr,Female,18,"High School Graduate",White,Yes,0,USA,on
10071305_mkt,6ph3bzrfyf,Female,18,"High School Graduate",White,Yes,2,"united states",on
w10082046_ac,pbg3wqcd9x,Female,18,"High School Graduate",White,Yes,0,"United States",on
w919795_nrb,75qidj0pa3,Female,22,"Associates degree",Black,Yes,0,US,on
w10006036_mlh,4bh46mpg60,Female,18,"Some College, no degree",White,Yes,0,USA,on
334685WJ,h9lkz6d664,Male,42,"Some College, no degree",White,Yes,0,"United States",on
w10037565TT,abu50hptkg,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10016442_mb,nh7n0lo4ni,Female,18,"Some College, no degree",White,Yes,0,"United States",on
w10088817_XD,4xz6vcrirt,Female,18,"Some College, no degree",Black,Yes,0,"United States",on
w10030825FS,bfjallmiq3,Female,19,"Some College, no degree",White,Yes,0,"United States",on
w10067540jer,zmxficnz89,Female,18,"Some College, no degree",White,Yes,0,"United States",on
977524rc,nybu72v5og,Female,20,"Some College, no degree",White,Yes,0,"United States",on
w10067789_JT,wi1lbwlvxt,Male,18,"High School Graduate",Black,Yes,0,USA,on
w10085323,oa8fyu9hqw,Female,18,"Some College, no degree",White,Yes,0,Mississippi,on
10032501AW,3ry13y8ww4,Female,21,"Associates degree",Black,Yes,0,"United States",on
w959252_kms,w550cyg4ao,Female,22,"Some College, no degree",White,Yes,0,"United States",on
w10106212eb,gyn5yrzdor,Female,41,"Some College, no degree",Black,Yes,0,"United States",on
w10106212EB,1saz5rxp0u,Female,41,"Some College, no degree",Black,Yes,0,"United States",on
w10027292MK,pyt7nhnn8e,Female,18,"High School Graduate",Black,Yes,0,"United States",on
w10065682_amm,ncvtuh9i33,Female,18,"Some College, no degree",White,Yes,0,"United States",on
10077900LW,zlsg4ay7lf,Male,18,"High School Graduate",Black,Yes,0,"United States",on
w10069845,8psv62nms9,Female,18,"High School Graduate",Other/unknown,Yes,0,"United States",on
w10104941_mrp,kubq9folo9,Female,20,"Associates degree",White,Yes,0,"United States",on
10064478oc,jnnw6fcx5j,Female,18,"Some College, no degree",White,Yes,0,USA,on
10097621LS,1sv35ojuyy,Female,26,"Associates degree",White,Yes,0,"United States",on
w10077356JS,7zgcyotqkn,Female,21,"Associates degree",Black,Yes,0,"United States",on
w10079099_msr,lum2656xuu,Male,19,"Some College, no degree",White,Yes,3,"united states",on
w10098918_eks,eir1g0ez1f,Female,19,"High School Graduate",White,No,9,Germany,on
w10093875CES,2ss52cul9s,Male,26,"Associates degree","Asian/Pacific Islander",Yes,0,"United States",on
10047038AM,e2drtigww1,Female,18,"Some College, no degree",Black,Yes,0,"United States of America",on
w10040181_lb,gpi32doev1,Female,19,"High School Graduate",Black,Yes,0,"United States",on
w218848BM,lvgly3ljxx,Female,19,"Some College, no degree",White,Yes,0,America,on
w10049640,06gaa5d6wn,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10049640,5a65kyarkq,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
w10065910_kb,zplycx6kb5,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
