"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"5c6427f1327a7600010b071e",1,"Read Version A","ART","LION","Study1","U",5552,1896,"",0,0
"5da179412996110016d853d5",1,"Read Version A","ART","LION","Study1","U",530,1590,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","ART","LION","Study1","U",32237,4863,"lion",100,100
"5e75f60ae9644415b9b3669a",1,"Read Version A","ART","LION","Study1","U",653,4465,"crafts",0,0
"5ec848e98af2e014101df8e5",1,"Read Version A","ART","LION","Study1","U",1155,2948,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","ART","LION","Study1","U",490,5805,"painting",33.333333333333,0
"5eea09b8178b96000c1102d9",1,"Read Version A","ART","LION","Study1","U",1742,3889,"LION",100,100
"5efcde0e87c4ec0ee472c936",1,"Read Version A","ART","LION","Study1","U",907,3359,"gallery",18.181818181818,0
"5c6427f1327a7600010b071e",1,"Read Version A","ARTERY","BRONZE","Study1","U",4624,1571,"",0,0
"5da179412996110016d853d5",1,"Read Version A","ARTERY","BRONZE","Study1","U",912,870,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","ARTERY","BRONZE","Study1","U",1174,4738,"heart",18.181818181818,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","ARTERY","BRONZE","Study1","U",491,2340,"vein",20,0
"5ec848e98af2e014101df8e5",1,"Read Version A","ARTERY","BRONZE","Study1","U",1578,2600,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","ARTERY","BRONZE","Study1","U",491,1741,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","ARTERY","BRONZE","Study1","U",1626,4936,"HEART",18.181818181818,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","ARTERY","BRONZE","Study1","U",1000,2385,"heart",18.181818181818,0
"5c6427f1327a7600010b071e",1,"Read Version A","BABY","CHILD","Study1","S",3922,2838,"child",100,100
"5da179412996110016d853d5",1,"Read Version A","BABY","CHILD","Study1","S",677,2473,"child",100,100
"5e1777e09debf50892de6585",1,"Read Version A","BABY","CHILD","Study1","S",568,2804,"nap",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","BABY","CHILD","Study1","S",462,2091,"cries",40,0
"5ec848e98af2e014101df8e5",1,"Read Version A","BABY","CHILD","Study1","S",1052,4427,"CHILD",100,100
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BABY","CHILD","Study1","S",462,5315,"child",100,100
"5eea09b8178b96000c1102d9",1,"Read Version A","BABY","CHILD","Study1","S",1001,2238,"CHILD",100,100
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BABY","CHILD","Study1","S",712,6156,"child",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","BALL","RACKET","Study1","B",3000,2068,"",0,0
"5da179412996110016d853d5",1,"Read Version A","BALL","RACKET","Study1","B",668,1566,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","BALL","RACKET","Study1","B",1267,2633,"park",40,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","BALL","RACKET","Study1","B",1403,5168,"park",40,0
"5ec848e98af2e014101df8e5",1,"Read Version A","BALL","RACKET","Study1","B",746,4596,"Field",18.181818181818,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BALL","RACKET","Study1","B",5780,4625,"plY",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BALL","RACKET","Study1","B",5363,5727,"FOOT",20,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BALL","RACKET","Study1","B",997,2851,"basket",66.666666666667,0
"5c6427f1327a7600010b071e",1,"Read Version A","BATHROOM","TOILET","Study1","S",2508,5006,"toilet",100,100
"5da179412996110016d853d5",1,"Read Version A","BATHROOM","TOILET","Study1","S",644,2714,"toilet",100,100
"5e1777e09debf50892de6585",1,"Read Version A","BATHROOM","TOILET","Study1","S",2136,2398,"toilet",100,100
"5e75f60ae9644415b9b3669a",1,"Read Version A","BATHROOM","TOILET","Study1","S",964,5045,"toliet",83.333333333333,100
"5ec848e98af2e014101df8e5",1,"Read Version A","BATHROOM","TOILET","Study1","S",1819,1184,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BATHROOM","TOILET","Study1","S",528,3284,"clean",36.363636363636,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BATHROOM","TOILET","Study1","S",885,3259,"SINK",20,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BATHROOM","TOILET","Study1","S",1356,3276,"toilet ",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","BEGIN","END","Study1","S",2514,2700,"end",100,100
"5da179412996110016d853d5",1,"Read Version A","BEGIN","END","Study1","S",666,1175,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","BEGIN","END","Study1","S",873,1579,"end",100,100
"5e75f60ae9644415b9b3669a",1,"Read Version A","BEGIN","END","Study1","S",539,5499,"alive",25,0
"5ec848e98af2e014101df8e5",1,"Read Version A","BEGIN","END","Study1","S",955,10758,"END",100,100
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BEGIN","END","Study1","S",654,8126,"finish",22.222222222222,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BEGIN","END","Study1","S",1611,2655,"FINISH",22.222222222222,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BEGIN","END","Study1","S",1372,4735,"start",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","BITTER","COLD","Study1","F",4304,1467,"",0,0
"5da179412996110016d853d5",1,"Read Version A","BITTER","COLD","Study1","F",468,1295,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","BITTER","COLD","Study1","F",955,1050,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","BITTER","COLD","Study1","F",1276,1975,"Sweert",0,0
"5ec848e98af2e014101df8e5",1,"Read Version A","BITTER","COLD","Study1","F",1137,5306,"SWEET",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BITTER","COLD","Study1","F",1155,2780,"sweet",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BITTER","COLD","Study1","F",1199,2787,"SWEET",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BITTER","COLD","Study1","F",1117,2962,"bear",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","BLOW","WIND","Study1","S",2010,2714,"",0,0
"5da179412996110016d853d5",1,"Read Version A","BLOW","WIND","Study1","S",460,1485,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","BLOW","WIND","Study1","S",587,2499,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","BLOW","WIND","Study1","S",437,1976,"wind",100,100
"5ec848e98af2e014101df8e5",1,"Read Version A","BLOW","WIND","Study1","S",737,4639,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BLOW","WIND","Study1","S",689,6534,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BLOW","WIND","Study1","S",1616,991,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BLOW","WIND","Study1","S",1085,1913,"kiss",25,0
"5c6427f1327a7600010b071e",1,"Read Version A","BRIDGE","WATER","Study1","F",3225,3416,"water",100,100
"5da179412996110016d853d5",1,"Read Version A","BRIDGE","WATER","Study1","F",1043,783,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","BRIDGE","WATER","Study1","F",585,1265,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","BRIDGE","WATER","Study1","F",1147,4915,"crossing",15.384615384615,0
"5ec848e98af2e014101df8e5",1,"Read Version A","BRIDGE","WATER","Study1","F",978,2325,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BRIDGE","WATER","Study1","F",760,5916,"walk",44.444444444444,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BRIDGE","WATER","Study1","F",648,8806,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BRIDGE","WATER","Study1","F",1059,2393,"wter",88.888888888889,100
"5c6427f1327a7600010b071e",1,"Read Version A","BUG","WASP","Study1","B",1533,2357,"wasp",100,100
"5da179412996110016d853d5",1,"Read Version A","BUG","WASP","Study1","B",884,2591,"wasp",100,100
"5e1777e09debf50892de6585",1,"Read Version A","BUG","WASP","Study1","B",2009,1207,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","BUG","WASP","Study1","B",559,3903,"sting",22.222222222222,0
"5ec848e98af2e014101df8e5",1,"Read Version A","BUG","WASP","Study1","B",1076,4306,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","BUG","WASP","Study1","B",603,6919,"spider",40,0
"5eea09b8178b96000c1102d9",1,"Read Version A","BUG","WASP","Study1","B",1669,6335,"WASP",100,100
"5efcde0e87c4ec0ee472c936",1,"Read Version A","BUG","WASP","Study1","B",998,3135,"life",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","CASH","WOULD","Study1","U",5206,8029,"life",22.222222222222,0
"5da179412996110016d853d5",1,"Read Version A","CASH","WOULD","Study1","U",727,1669,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","CASH","WOULD","Study1","U",1734,8792,"wage",22.222222222222,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","CASH","WOULD","Study1","U",550,4320,"card",22.222222222222,0
"5ec848e98af2e014101df8e5",1,"Read Version A","CASH","WOULD","Study1","U",802,2173,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","CASH","WOULD","Study1","U",531,4971,"card",22.222222222222,0
"5eea09b8178b96000c1102d9",1,"Read Version A","CASH","WOULD","Study1","U",1033,2863,"MONEY",20,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","CASH","WOULD","Study1","U",1035,4374,"money",20,0
"5c6427f1327a7600010b071e",1,"Read Version A","CHISEL","HAMMER","Study1","F",3551,3380,"hammer",100,100
"5da179412996110016d853d5",1,"Read Version A","CHISEL","HAMMER","Study1","F",951,807,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","CHISEL","HAMMER","Study1","F",467,1025,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","CHISEL","HAMMER","Study1","F",545,2700,"hammer",100,100
"5ec848e98af2e014101df8e5",1,"Read Version A","CHISEL","HAMMER","Study1","F",1099,4390,"HAMMER",100,100
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","CHISEL","HAMMER","Study1","F",419,13710,"tools",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","CHISEL","HAMMER","Study1","F",1569,6202,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","CHISEL","HAMMER","Study1","F",1016,2650,"hamer",90.909090909091,100
"5c6427f1327a7600010b071e",1,"Read Version A","CIRCLE","ROUND","Study1","S",2581,832,"",0,0
"5da179412996110016d853d5",1,"Read Version A","CIRCLE","ROUND","Study1","S",611,1172,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","CIRCLE","ROUND","Study1","S",1145,2390,"ball",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","CIRCLE","ROUND","Study1","S",591,5076,"sphere",18.181818181818,0
"5ec848e98af2e014101df8e5",1,"Read Version A","CIRCLE","ROUND","Study1","S",503,5090,"SQUARE",18.181818181818,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","CIRCLE","ROUND","Study1","S",872,5137,"square",18.181818181818,0
"5eea09b8178b96000c1102d9",1,"Read Version A","CIRCLE","ROUND","Study1","S",950,11862,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","CIRCLE","ROUND","Study1","S",1227,3789,"round",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",2427,2343,"",0,0
"5da179412996110016d853d5",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",826,1397,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",2147,2137,"fit",22.222222222222,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",712,4461,"dress",36.363636363636,0
"5ec848e98af2e014101df8e5",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",1045,1918,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",758,13107,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",770,4336,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","CLOTHES","ATTIRE","Study1","B",1272,2399,"store",54.545454545455,0
"5c6427f1327a7600010b071e",1,"Read Version A","CREDIT","CARD","Study1","F",2989,2071,"",0,0
"5da179412996110016d853d5",1,"Read Version A","CREDIT","CARD","Study1","F",559,1425,"card",100,100
"5e1777e09debf50892de6585",1,"Read Version A","CREDIT","CARD","Study1","F",1257,2088,"card",100,100
"5e75f60ae9644415b9b3669a",1,"Read Version A","CREDIT","CARD","Study1","F",650,1753,"card",100,100
"5ec848e98af2e014101df8e5",1,"Read Version A","CREDIT","CARD","Study1","F",927,3028,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","CREDIT","CARD","Study1","F",617,4309,"card",100,100
"5eea09b8178b96000c1102d9",1,"Read Version A","CREDIT","CARD","Study1","F",859,1851,"CARD",100,100
"5efcde0e87c4ec0ee472c936",1,"Read Version A","CREDIT","CARD","Study1","F",1009,1766,"card",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","DARK","CAVE","Study1","B",2477,1350,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DARK","CAVE","Study1","B",558,1173,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DARK","CAVE","Study1","B",384,3962,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DARK","CAVE","Study1","B",585,3736,"light",0,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DARK","CAVE","Study1","B",1040,3349,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DARK","CAVE","Study1","B",694,2276,"light",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DARK","CAVE","Study1","B",1416,7854,"SAD",28.571428571429,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DARK","CAVE","Study1","B",1674,2288,"light",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","DEATH","BUSINESS","Study1","U",3325,1278,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DEATH","BUSINESS","Study1","U",892,2371,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DEATH","BUSINESS","Study1","U",1397,6616,"widow",15.384615384615,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DEATH","BUSINESS","Study1","U",568,3883,"Business",100,100
"5ec848e98af2e014101df8e5",1,"Read Version A","DEATH","BUSINESS","Study1","U",610,9296,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DEATH","BUSINESS","Study1","U",866,18388,"Life",33.333333333333,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DEATH","BUSINESS","Study1","U",789,2141,"LIFE",33.333333333333,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DEATH","BUSINESS","Study1","U",961,6203,"row",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","DEBATE","SIGHT","Study1","U",3801,1716,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DEBATE","SIGHT","Study1","U",823,916,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DEBATE","SIGHT","Study1","U",1548,4829,"trial",20,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DEBATE","SIGHT","Study1","U",1505,3292,"argue",20,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DEBATE","SIGHT","Study1","U",1193,24983,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DEBATE","SIGHT","Study1","U",846,3507,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DEBATE","SIGHT","Study1","U",1012,8972,"ARGUE",20,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DEBATE","SIGHT","Study1","U",1051,4269,"shout",60,0
"5c6427f1327a7600010b071e",1,"Read Version A","DELINQUENT","BAD","Study1","F",2667,2414,"bad",100,100
"5da179412996110016d853d5",1,"Read Version A","DELINQUENT","BAD","Study1","F",576,1016,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DELINQUENT","BAD","Study1","F",2556,1504,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DELINQUENT","BAD","Study1","F",565,2456,"",0,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DELINQUENT","BAD","Study1","F",1253,3322,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DELINQUENT","BAD","Study1","F",864,1405,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DELINQUENT","BAD","Study1","F",1416,5566,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DELINQUENT","BAD","Study1","F",6435,3367,"bad",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","DIETARY","SACKING","Study1","U",2971,1595,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DIETARY","SACKING","Study1","U",726,1635,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DIETARY","SACKING","Study1","U",17863,2482,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DIETARY","SACKING","Study1","U",436,2556,"",0,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DIETARY","SACKING","Study1","U",1497,5702,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DIETARY","SACKING","Study1","U",476,8443,"nutrition",12.5,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DIETARY","SACKING","Study1","U",746,1895,"",0,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DIETARY","SACKING","Study1","U",1541,4261,"requirments",22.222222222222,0
"5c6427f1327a7600010b071e",1,"Read Version A","DIGESTION","STOMACH","Study1","F",3228,3357,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DIGESTION","STOMACH","Study1","F",770,1760,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DIGESTION","STOMACH","Study1","F",5089,2753,"enzyme",15.384615384615,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DIGESTION","STOMACH","Study1","F",703,3527,"stomach",100,100
"5ec848e98af2e014101df8e5",1,"Read Version A","DIGESTION","STOMACH","Study1","F",1017,11661,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DIGESTION","STOMACH","Study1","F",452,8892,"stomach",100,100
"5eea09b8178b96000c1102d9",1,"Read Version A","DIGESTION","STOMACH","Study1","F",1386,9139,"FOOD",18.181818181818,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DIGESTION","STOMACH","Study1","F",1251,3460,"stomach",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","DISCOVER","FLOOR","Study1","U",3728,1468,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DISCOVER","FLOOR","Study1","U",556,1118,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DISCOVER","FLOOR","Study1","U",2545,1220,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DISCOVER","FLOOR","Study1","U",581,1974,"find",22.222222222222,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DISCOVER","FLOOR","Study1","U",705,3434,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DISCOVER","FLOOR","Study1","U",515,5197,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DISCOVER","FLOOR","Study1","U",1073,4676,"WORLD",40,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DISCOVER","FLOOR","Study1","U",1224,7112,"adventure",14.285714285714,0
"5c6427f1327a7600010b071e",1,"Read Version A","DISCUSSION","TALK","Study1","F",3188,1562,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DISCUSSION","TALK","Study1","F",1245,1736,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DISCUSSION","TALK","Study1","F",1240,2434,"debate",20,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DISCUSSION","TALK","Study1","F",585,3808,"topic",22.222222222222,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DISCUSSION","TALK","Study1","F",1130,10116,"Debate",20,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DISCUSSION","TALK","Study1","F",1311,1822,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DISCUSSION","TALK","Study1","F",1503,4084,"DEBATE",20,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DISCUSSION","TALK","Study1","F",1116,2732,"talk",100,100
"5c6427f1327a7600010b071e",1,"Read Version A","DRINK","SIP","Study1","B",2496,893,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DRINK","SIP","Study1","B",695,1341,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DRINK","SIP","Study1","B",1696,2980,"wine",28.571428571429,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DRINK","SIP","Study1","B",556,9754,"water",0,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DRINK","SIP","Study1","B",1062,2685,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DRINK","SIP","Study1","B",772,5168,"eat",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DRINK","SIP","Study1","B",907,3218,"POP",33.333333333333,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DRINK","SIP","Study1","B",1021,3142,"soda",28.571428571429,0
"5c6427f1327a7600010b071e",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",2105,1384,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",750,1489,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",1479,4535,"assignment",100,100
"5e75f60ae9644415b9b3669a",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",867,2033,"date",28.571428571429,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",806,938,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",475,3719,"date",28.571428571429,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",900,2727,"DATE",28.571428571429,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DUE","ASSIGNMENT","Study1","S",1275,2985,"owe",15.384615384615,0
"5c6427f1327a7600010b071e",1,"Read Version A","DUMP","WASTE","Study1","S",4711,2037,"",0,0
"5da179412996110016d853d5",1,"Read Version A","DUMP","WASTE","Study1","S",622,2465,"waste",100,100
"5e1777e09debf50892de6585",1,"Read Version A","DUMP","WASTE","Study1","S",901,564,"",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","DUMP","WASTE","Study1","S",690,7187,"Rubbish",16.666666666667,0
"5ec848e98af2e014101df8e5",1,"Read Version A","DUMP","WASTE","Study1","S",1334,3338,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","DUMP","WASTE","Study1","S",709,6213,"messy",20,0
"5eea09b8178b96000c1102d9",1,"Read Version A","DUMP","WASTE","Study1","S",960,2791,"MESS",22.222222222222,0
"5efcde0e87c4ec0ee472c936",1,"Read Version A","DUMP","WASTE","Study1","S",998,5221,"ground",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","EDITOR","NEWS","Study1","F",3256,4106,"news",100,100
"5da179412996110016d853d5",1,"Read Version A","EDITOR","NEWS","Study1","F",1017,827,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","EDITOR","NEWS","Study1","F",792,4473,"news",100,100
"5e75f60ae9644415b9b3669a",1,"Read Version A","EDITOR","NEWS","Study1","F",1828,4317,"writor",20,0
"5ec848e98af2e014101df8e5",1,"Read Version A","EDITOR","NEWS","Study1","F",1031,1416,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","EDITOR","NEWS","Study1","F",646,2395,"",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","EDITOR","NEWS","Study1","F",1073,4689,"NEWS",100,100
"5efcde0e87c4ec0ee472c936",1,"Read Version A","EDITOR","NEWS","Study1","F",826,3444,"book",0,0
"5c6427f1327a7600010b071e",1,"Read Version A","FIRE","BLAZE","Study1","B",3322,2226,"",0,0
"5da179412996110016d853d5",1,"Read Version A","FIRE","BLAZE","Study1","B",691,1074,"",0,0
"5e1777e09debf50892de6585",1,"Read Version A","FIRE","BLAZE","Study1","B",1017,7163,"scorch",0,0
"5e75f60ae9644415b9b3669a",1,"Read Version A","FIRE","BLAZE","Study1","B",508,1802,"ice",25,0
"5ec848e98af2e014101df8e5",1,"Read Version A","FIRE","BLAZE","Study1","B",1096,2190,"",0,0
"5ede7d5c5b5d620e7a1d1ccf",1,"Read Version A","FIRE","BLAZE","Study1","B",385,5109,"hot",0,0
"5eea09b8178b96000c1102d9",1,"Read Version A","FIRE","BLAZE","Study1","B",687,8747,"BLAZE",100,100
"5efcde0e87c4ec0ee472c936",1,"Read Version A","FIRE","BLAZE","Study1","B",1048,3051,"escape",18.181818181818,0
"5c6427f1327a7600010b071e",1,"Read Version A","FIX","HAND","Study1","U",2412,4242,"hands",88.888888888889,100
