"id","x","key","percent_match","scored"
"55b3120cfdf99b6ef6263a71","","tuck","0",0
"5ce2eaf7a74ff200195bf799","pass","tuck","0",0
"5d08b2a59b19d00018ad93d4","","tuck","0",0
"5e6c11183556f0000af780b7","","tuck","0",0
"5e8209ae9c77a701e51fd83b","take","tuck","0.5",0
"5eab00d45a85f509b69b78c2","","tuck","0",0
"5eb2302ce5aa1f381ff740f4","","tuck","0",0
"5ece8aec61cfc90a2216bf22","tuck","tuck","1",1
"55b3120cfdf99b6ef6263a71","building","design","0.5",0
"5ce2eaf7a74ff200195bf799","plan","design","0.166666666666667",0
"5d08b2a59b19d00018ad93d4","design","design","1",1
"5e6c11183556f0000af780b7","building","design","0.5",0
"5e8209ae9c77a701e51fd83b","design","design","1",1
"5eab00d45a85f509b69b78c2","building","design","0.5",0
"5eb2302ce5aa1f381ff740f4","design","design","1",1
"5ece8aec61cfc90a2216bf22","build","design","0.333333333333333",0
"55b3120cfdf99b6ef6263a71","color","lion","0.4",0
"5ce2eaf7a74ff200195bf799","paint","lion","0.4",0
"5d08b2a59b19d00018ad93d4","painting","lion","0.25",0
"5e6c11183556f0000af780b7","maths","lion","0",0
"5e8209ae9c77a701e51fd83b","gallery","lion","0.142857142857143",0
"5eab00d45a85f509b69b78c2","","lion","0",0
"5eb2302ce5aa1f381ff740f4","","lion","0",0
"5ece8aec61cfc90a2216bf22","oops","lion","0.25",0
"55b3120cfdf99b6ef6263a71","vein","bronze","0.333333333333333",0
"5ce2eaf7a74ff200195bf799","gold","bronze","0.166666666666667",0
"5d08b2a59b19d00018ad93d4","heart","bronze","0.333333333333333",0
"5e6c11183556f0000af780b7","liver","bronze","0.333333333333333",0
"5e8209ae9c77a701e51fd83b","vein","bronze","0.333333333333333",0
"5eab00d45a85f509b69b78c2","vein","bronze","0.333333333333333",0
"5eb2302ce5aa1f381ff740f4","copper","bronze","0.5",0
"5ece8aec61cfc90a2216bf22","flow","bronze","0.166666666666667",0
"55b3120cfdf99b6ef6263a71","bottle","child","0.166666666666667",0
"5ce2eaf7a74ff200195bf799","clothes","child","0.428571428571429",0
"5d08b2a59b19d00018ad93d4","adult","child","0.4",0
"5e6c11183556f0000af780b7","child","child","1",1
"5e8209ae9c77a701e51fd83b","showet","child","0.166666666666667",0
"5eab00d45a85f509b69b78c2","","child","0",0
"5eb2302ce5aa1f381ff740f4","toddler","child","0.285714285714286",0
