Username,Direction,Task,Score,,Average of Score,Column Labels,,,,,,,,,,,,
w10058392_JA,S,JOL,29,,,,,,,,,,,,,,,
w945925,S,JOL,90,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,60,,,,,,,,,,,,,,,
w999292,S,JOL,30,,,,,,,,,,,,,,,
996485,F,JOL,60,,,,,,,,,,,,,,,
w10009222,F,JOL,12,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,8,,,,,,,,,,,,,,,
w10020327AD,F,JOL,90,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,10,,,,,,,,,,,,,,,
w945925,F,JOL,50,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,90,,,,,,,,,,,,,,,
w966692,F,JOL,100,,,,,,,,,,,,,,,
w993605,F,JOL,60,,,,,,,,,,,,,,,
w999292,F,JOL,40,,,,,,,,,,,,,,,
996485,F,JOL,40,,,,,,,,,,,,,,,
w10009222,F,JOL,38,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,5,,,,,,,,,,,,,,,
w10020327AD,F,JOL,70,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,28,,,,,,,,,,,,,,,
w945925,F,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,70,,,,,,,,,,,,,,,
w966692,F,JOL,0,,,,,,,,,,,,,,,
w993605,F,JOL,70,,,,,,,,,,,,,,,
w999292,F,JOL,40,,,,,,,,,,,,,,,
996485,F,JOL,40,,,,,,,,,,,,,,,
w10009222,F,JOL,56,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,7,,,,,,,,,,,,,,,
w10020327AD,F,JOL,90,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,100,,,,,,,,,,,,,,,
w945925,F,JOL,50,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,40,,,,,,,,,,,,,,,
w966692,F,JOL,0,,,,,,,,,,,,,,,
w993605,F,JOL,70,,,,,,,,,,,,,,,
w999292,F,JOL,30,,,,,,,,,,,,,,,
996485,B,JOL,40,,,,,,,,,,,,,,,
w10009222,B,JOL,71,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,99,,,,,,,,,,,,,,,
w10020327AD,B,JOL,80,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,87,,,,,,,,,,,,,,,
w945925,B,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,90,,,,,,,,,,,,,,,
w966692,B,JOL,100,,,,,,,,,,,,,,,
w993605,B,JOL,80,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,12,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,54,,,,,,,,,,,,,,,
w10020327AD,U,JOL,10,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,29,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,20,,,,,,,,,,,,,,,
w966692,U,JOL,50,,,,,,,,,,,,,,,
w993605,U,JOL,30,,,,,,,,,,,,,,,
w999292,U,JOL,30,,,,,,,,,,,,,,,
996485,B,JOL,40,,,,,,,,,,,,,,,
w10009222,B,JOL,34,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,45,,,,,,,,,,,,,,,
w10020327AD,B,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,28,,,,,,,,,,,,,,,
w945925,B,JOL,10,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,80,,,,,,,,,,,,,,,
w966692,B,JOL,20,,,,,,,,,,,,,,,
w993605,B,JOL,40,,,,,,,,,,,,,,,
w999292,B,JOL,60,,,,,,,,,,,,,,,
996485,S,JOL,55,,,,,,,,,,,,,,,
w10009222,S,JOL,78,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,74,,,,,,,,,,,,,,,
w10020327AD,S,JOL,70,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,9,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,80,,,,,,,,,,,,,,,
w999292,S,JOL,60,,,,,,,,,,,,,,,
996485,S,JOL,25,,,,,,,,,,,,,,,
w10009222,S,JOL,23,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,5,,,,,,,,,,,,,,,
w10020327AD,S,JOL,40,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,20,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,90,,,,,,,,,,,,,,,
w999292,S,JOL,50,,,,,,,,,,,,,,,
996485,F,JOL,30,,,,,,,,,,,,,,,
w10009222,F,JOL,88,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,76,,,,,,,,,,,,,,,
w10020327AD,F,JOL,30,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,29,,,,,,,,,,,,,,,
w945925,F,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,70,,,,,,,,,,,,,,,
w966692,F,JOL,50,,,,,,,,,,,,,,,
w993605,F,JOL,70,,,,,,,,,,,,,,,
w999292,F,JOL,60,,,,,,,,,,,,,,,
996485,B,JOL,15,,,,,,,,,,,,,,,
w10009222,B,JOL,25,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,0,,,,,,,,,,,,,,,
w10020327AD,B,JOL,70,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,29,,,,,,,,,,,,,,,
w945925,B,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,20,,,,,,,,,,,,,,,
w966692,B,JOL,0,,,,,,,,,,,,,,,
w993605,B,JOL,60,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,U,JOL,15,,,,,,,,,,,,,,,
w10009222,U,JOL,25,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,65,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,30,,,,,,,,,,,,,,,
w945925,U,JOL,80,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,20,,,,,,,,,,,,,,,
w966692,U,JOL,90,,,,,,,,,,,,,,,
w993605,U,JOL,30,,,,,,,,,,,,,,,
w999292,U,JOL,50,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,1,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,0,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,91,,,,,,,,,,,,,,,
w945925,U,JOL,50,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,10,,,,,,,,,,,,,,,
w966692,U,JOL,0,,,,,,,,,,,,,,,
w993605,U,JOL,1,,,,,,,,,,,,,,,
w999292,U,JOL,40,,,,,,,,,,,,,,,
996485,S,JOL,35,,,,,,,,,,,,,,,
w10009222,S,JOL,78,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,98,,,,,,,,,,,,,,,
w10020327AD,S,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,46,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,60,,,,,,,,,,,,,,,
w993605,S,JOL,80,,,,,,,,,,,,,,,
w999292,S,JOL,50,,,,,,,,,,,,,,,
996485,F,JOL,30,,,,,,,,,,,,,,,
w10009222,F,JOL,55,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,90,,,,,,,,,,,,,,,
w10020327AD,F,JOL,30,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,30,,,,,,,,,,,,,,,
w945925,F,JOL,20,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,30,,,,,,,,,,,,,,,
w966692,F,JOL,0,,,,,,,,,,,,,,,
w993605,F,JOL,30,,,,,,,,,,,,,,,
w999292,F,JOL,50,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,34,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,65,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,29,,,,,,,,,,,,,,,
w945925,U,JOL,20,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,50,,,,,,,,,,,,,,,
w966692,U,JOL,100,,,,,,,,,,,,,,,
w993605,U,JOL,10,,,,,,,,,,,,,,,
w999292,U,JOL,40,,,,,,,,,,,,,,,
996485,S,JOL,35,,,,,,,,,,,,,,,
w10009222,S,JOL,89,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,90,,,,,,,,,,,,,,,
w10020327AD,S,JOL,70,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,10,,,,,,,,,,,,,,,
w945925,S,JOL,20,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,80,,,,,,,,,,,,,,,
w966692,S,JOL,30,,,,,,,,,,,,,,,
w993605,S,JOL,30,,,,,,,,,,,,,,,
w999292,S,JOL,50,,,,,,,,,,,,,,,
996485,B,JOL,35,,,,,,,,,,,,,,,
w10009222,B,JOL,56,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,87,,,,,,,,,,,,,,,
w10020327AD,B,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,39,,,,,,,,,,,,,,,
w945925,B,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,90,,,,,,,,,,,,,,,
w966692,B,JOL,100,,,,,,,,,,,,,,,
w993605,B,JOL,70,,,,,,,,,,,,,,,
w999292,B,JOL,40,,,,,,,,,,,,,,,
996485,B,JOL,20,,,,,,,,,,,,,,,
w10009222,B,JOL,12,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,0,,,,,,,,,,,,,,,
w10020327AD,B,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,82,,,,,,,,,,,,,,,
w945925,B,JOL,20,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,80,,,,,,,,,,,,,,,
w966692,B,JOL,100,,,,,,,,,,,,,,,
w993605,B,JOL,70,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,B,JOL,20,,,,,,,,,,,,,,,
w10009222,B,JOL,11,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,8,,,,,,,,,,,,,,,
w10020327AD,B,JOL,20,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,29,,,,,,,,,,,,,,,
w945925,B,JOL,20,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,45,,,,,,,,,,,,,,,
w966692,B,JOL,50,,,,,,,,,,,,,,,
w993605,B,JOL,30,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,F,JOL,40,,,,,,,,,,,,,,,
w10009222,F,JOL,99,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,3,,,,,,,,,,,,,,,
w10020327AD,F,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,90,,,,,,,,,,,,,,,
w945925,F,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,95,,,,,,,,,,,,,,,
w966692,F,JOL,20,,,,,,,,,,,,,,,
w993605,F,JOL,80,,,,,,,,,,,,,,,
w999292,F,JOL,40,,,,,,,,,,,,,,,
996485,B,JOL,24,,,,,,,,,,,,,,,
w10009222,B,JOL,37,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,55,,,,,,,,,,,,,,,
w10020327AD,B,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,37,,,,,,,,,,,,,,,
w945925,B,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,60,,,,,,,,,,,,,,,
w966692,B,JOL,100,,,,,,,,,,,,,,,
w993605,B,JOL,70,,,,,,,,,,,,,,,
w999292,B,JOL,60,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,55,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,6,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,27,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,0,,,,,,,,,,,,,,,
w966692,U,JOL,0,,,,,,,,,,,,,,,
w993605,U,JOL,10,,,,,,,,,,,,,,,
w999292,U,JOL,0,,,,,,,,,,,,,,,
996485,F,JOL,35,,,,,,,,,,,,,,,
w10009222,F,JOL,12,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,80,,,,,,,,,,,,,,,
w10020327AD,F,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,29,,,,,,,,,,,,,,,
w945925,F,JOL,80,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,100,,,,,,,,,,,,,,,
w966692,F,JOL,0,,,,,,,,,,,,,,,
w993605,F,JOL,80,,,,,,,,,,,,,,,
w999292,F,JOL,50,,,,,,,,,,,,,,,
996485,U,JOL,5,,,,,,,,,,,,,,,
w10009222,U,JOL,11,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,8,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,29,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,0,,,,,,,,,,,,,,,
w966692,U,JOL,20,,,,,,,,,,,,,,,
w993605,U,JOL,1,,,,,,,,,,,,,,,
w999292,U,JOL,40,,,,,,,,,,,,,,,
996485,B,JOL,40,,,,,,,,,,,,,,,
w10009222,B,JOL,76,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,70,,,,,,,,,,,,,,,
w10020327AD,B,JOL,70,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,67,,,,,,,,,,,,,,,
w945925,B,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,90,,,,,,,,,,,,,,,
w966692,B,JOL,0,,,,,,,,,,,,,,,
w993605,B,JOL,30,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,S,JOL,60,,,,,,,,,,,,,,,
w10009222,S,JOL,88,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,99,,,,,,,,,,,,,,,
w10020327AD,S,JOL,70,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,46,,,,,,,,,,,,,,,
w945925,S,JOL,95,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,98,,,,,,,,,,,,,,,
w999292,S,JOL,60,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,18,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,0,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,47,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,20,,,,,,,,,,,,,,,
w966692,U,JOL,0,,,,,,,,,,,,,,,
w993605,U,JOL,1,,,,,,,,,,,,,,,
w999292,U,JOL,50,,,,,,,,,,,,,,,
996485,S,JOL,19,,,,,,,,,,,,,,,
w10009222,S,JOL,78,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,89,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,29,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,80,,,,,,,,,,,,,,,
w999292,S,JOL,70,,,,,,,,,,,,,,,
996485,F,JOL,25,,,,,,,,,,,,,,,
w10009222,F,JOL,12,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,32,,,,,,,,,,,,,,,
w10020327AD,F,JOL,10,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,12,,,,,,,,,,,,,,,
w945925,F,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,40,,,,,,,,,,,,,,,
w966692,F,JOL,20,,,,,,,,,,,,,,,
w993605,F,JOL,70,,,,,,,,,,,,,,,
w999292,F,JOL,60,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,16,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,0,,,,,,,,,,,,,,,
w10020327AD,U,JOL,20,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,49,,,,,,,,,,,,,,,
w945925,U,JOL,20,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,20,,,,,,,,,,,,,,,
w966692,U,JOL,0,,,,,,,,,,,,,,,
w993605,U,JOL,1,,,,,,,,,,,,,,,
w999292,U,JOL,50,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,20,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,89,,,,,,,,,,,,,,,
w10020327AD,U,JOL,10,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,48,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,10,,,,,,,,,,,,,,,
w966692,U,JOL,0,,,,,,,,,,,,,,,
w993605,U,JOL,10,,,,,,,,,,,,,,,
w999292,U,JOL,30,,,,,,,,,,,,,,,
996485,F,JOL,15,,,,,,,,,,,,,,,
w10009222,F,JOL,89,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,80,,,,,,,,,,,,,,,
w10020327AD,F,JOL,40,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,49,,,,,,,,,,,,,,,
w945925,F,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,70,,,,,,,,,,,,,,,
w966692,F,JOL,90,,,,,,,,,,,,,,,
w993605,F,JOL,60,,,,,,,,,,,,,,,
w999292,F,JOL,50,,,,,,,,,,,,,,,
996485,S,JOL,35,,,,,,,,,,,,,,,
w10009222,S,JOL,55,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,7,,,,,,,,,,,,,,,
w10020327AD,S,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,39,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,80,,,,,,,,,,,,,,,
w966692,S,JOL,50,,,,,,,,,,,,,,,
w993605,S,JOL,60,,,,,,,,,,,,,,,
w999292,S,JOL,50,,,,,,,,,,,,,,,
996485,S,JOL,50,,,,,,,,,,,,,,,
w10009222,S,JOL,78,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,89,,,,,,,,,,,,,,,
w10020327AD,S,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,92,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,90,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,70,,,,,,,,,,,,,,,
w999292,S,JOL,50,,,,,,,,,,,,,,,
996485,F,JOL,35,,,,,,,,,,,,,,,
w10009222,F,JOL,32,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,9,,,,,,,,,,,,,,,
w10020327AD,F,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,27,,,,,,,,,,,,,,,
w945925,F,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,95,,,,,,,,,,,,,,,
w966692,F,JOL,30,,,,,,,,,,,,,,,
w993605,F,JOL,80,,,,,,,,,,,,,,,
w999292,F,JOL,40,,,,,,,,,,,,,,,
996485,B,JOL,45,,,,,,,,,,,,,,,
w10009222,B,JOL,23,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,90,,,,,,,,,,,,,,,
w10020327AD,B,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,29,,,,,,,,,,,,,,,
w945925,B,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,50,,,,,,,,,,,,,,,
w966692,B,JOL,30,,,,,,,,,,,,,,,
w993605,B,JOL,40,,,,,,,,,,,,,,,
w999292,B,JOL,60,,,,,,,,,,,,,,,
996485,B,JOL,30,,,,,,,,,,,,,,,
w10009222,B,JOL,55,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,89,,,,,,,,,,,,,,,
w10020327AD,B,JOL,30,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,28,,,,,,,,,,,,,,,
w945925,B,JOL,80,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,40,,,,,,,,,,,,,,,
w966692,B,JOL,100,,,,,,,,,,,,,,,
w993605,B,JOL,80,,,,,,,,,,,,,,,
w999292,B,JOL,40,,,,,,,,,,,,,,,
996485,B,JOL,40,,,,,,,,,,,,,,,
w10009222,B,JOL,64,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,23,,,,,,,,,,,,,,,
w10020327AD,B,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,25,,,,,,,,,,,,,,,
w945925,B,JOL,50,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,50,,,,,,,,,,,,,,,
w966692,B,JOL,70,,,,,,,,,,,,,,,
w993605,B,JOL,60,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,S,JOL,15,,,,,,,,,,,,,,,
w10009222,S,JOL,88,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,7,,,,,,,,,,,,,,,
w10020327AD,S,JOL,90,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,38,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,80,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,80,,,,,,,,,,,,,,,
w999292,S,JOL,70,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,13,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,90,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,38,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,1,,,,,,,,,,,,,,,
w966692,U,JOL,20,,,,,,,,,,,,,,,
w993605,U,JOL,1,,,,,,,,,,,,,,,
w999292,U,JOL,40,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,23,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,7,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,19,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,0,,,,,,,,,,,,,,,
w966692,U,JOL,50,,,,,,,,,,,,,,,
w993605,U,JOL,1,,,,,,,,,,,,,,,
w999292,U,JOL,30,,,,,,,,,,,,,,,
996485,B,JOL,30,,,,,,,,,,,,,,,
w10009222,B,JOL,56,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,99,,,,,,,,,,,,,,,
w10020327AD,B,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,38,,,,,,,,,,,,,,,
w945925,B,JOL,50,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,70,,,,,,,,,,,,,,,
w966692,B,JOL,10,,,,,,,,,,,,,,,
w993605,B,JOL,80,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,F,JOL,30,,,,,,,,,,,,,,,
w10009222,F,JOL,65,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,50,,,,,,,,,,,,,,,
w10020327AD,F,JOL,60,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,38,,,,,,,,,,,,,,,
w945925,F,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,60,,,,,,,,,,,,,,,
w966692,F,JOL,90,,,,,,,,,,,,,,,
w993605,F,JOL,80,,,,,,,,,,,,,,,
w999292,F,JOL,60,,,,,,,,,,,,,,,
996485,S,JOL,15,,,,,,,,,,,,,,,
w10009222,S,JOL,34,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,67,,,,,,,,,,,,,,,
w10020327AD,S,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,39,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,80,,,,,,,,,,,,,,,
w966692,S,JOL,0,,,,,,,,,,,,,,,
w993605,S,JOL,70,,,,,,,,,,,,,,,
w999292,S,JOL,40,,,,,,,,,,,,,,,
996485,B,JOL,30,,,,,,,,,,,,,,,
w10009222,B,JOL,77,,,,,,,,,,,,,,,
w10012887_cch,B,JOL,85,,,,,,,,,,,,,,,
w10020327AD,B,JOL,80,,,,,,,,,,,,,,,
w10058392_JA,B,JOL,8,,,,,,,,,,,,,,,
w945925,B,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,B,JOL,90,,,,,,,,,,,,,,,
w966692,B,JOL,70,,,,,,,,,,,,,,,
w993605,B,JOL,70,,,,,,,,,,,,,,,
w999292,B,JOL,50,,,,,,,,,,,,,,,
996485,S,JOL,45,,,,,,,,,,,,,,,
w10009222,S,JOL,55,,,,,,,,,,,,,,,
w10012887_cch,S,JOL,90,,,,,,,,,,,,,,,
w10020327AD,S,JOL,40,,,,,,,,,,,,,,,
w10058392_JA,S,JOL,29,,,,,,,,,,,,,,,
w945925,S,JOL,100,,,,,,,,,,,,,,,
w961986_ARR,S,JOL,50,,,,,,,,,,,,,,,
w966692,S,JOL,100,,,,,,,,,,,,,,,
w993605,S,JOL,70,,,,,,,,,,,,,,,
w999292,S,JOL,60,,,,,,,,,,,,,,,
996485,U,JOL,10,,,,,,,,,,,,,,,
w10009222,U,JOL,23,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,8,,,,,,,,,,,,,,,
w10020327AD,U,JOL,20,,,,,,,,,,,,,,,
w10058392_JA,U,JOL,6,,,,,,,,,,,,,,,
w945925,U,JOL,0,,,,,,,,,,,,,,,
w961986_ARR,U,JOL,15,,,,,,,,,,,,,,,
w966692,U,JOL,0,,,,,,,,,,,,,,,
w993605,U,JOL,5,,,,,,,,,,,,,,,
w999292,U,JOL,30,,,,,,,,,,,,,,,
996485,F,JOL,15,,,,,,,,,,,,,,,
w10009222,F,JOL,56,,,,,,,,,,,,,,,
w10012887_cch,F,JOL,100,,,,,,,,,,,,,,,
w10020327AD,F,JOL,50,,,,,,,,,,,,,,,
w10058392_JA,F,JOL,19,,,,,,,,,,,,,,,
w945925,F,JOL,80,,,,,,,,,,,,,,,
w961986_ARR,F,JOL,70,,,,,,,,,,,,,,,
w966692,F,JOL,100,,,,,,,,,,,,,,,
w993605,F,JOL,70,,,,,,,,,,,,,,,
w999292,F,JOL,40,,,,,,,,,,,,,,,
996485,U,JOL,0,,,,,,,,,,,,,,,
w10009222,U,JOL,11,,,,,,,,,,,,,,,
w10012887_cch,U,JOL,97,,,,,,,,,,,,,,,
w10020327AD,U,JOL,0,,,,,,,,,,,,,,,
